jaswinder;;
fleur;Fleur (latin).;
irena;Paix (grec).;
chandan;Tiré de Sanscrit (chandana) signification "de santal".;
lysette;Diminutif d'Elisabeth. Vient de l'hébreu "elîsaba" Signifie : "Dieu est plénitude". Se fête le 17 novembre.;
vesna;Signifie "le messager" en Slave.;
janel;;
janek;Polonais et tchèque diminutif de janvier;
bassem;La transcription Variante du BASIM.;
geffrey;Variante du GEOFFREY.;
aubree;;
darby;;
usagi;Signifie "le lapin" en japonais.;
janet;Dieu fait grâce (hébreu).;
bathsheba;;
janey;;
ksawery;Forme polonaise de XAVIER.;
ryo;Variante du transcription Ryou.;
devdas;Variante du transcription Devadas.;
cary;Forme anglaise de Carole et Carine.;
jonathan;Dieu a donné (hébreu).;
lillian;Lys (latin).;
lillias;;
malene;;
janez;Forme slovène de JOHANNES.;
cass;;
wigburg;Tiré de la perruque d'éléments Germanique "guerre" et bled "forteresse".;
bora;Signifie "l'ouragan" en turc.;
adlai;Forme contractée d'ADALIA.;
gianmarco;Combinaison de GIANNI et MARCO.;
princess;;
amalia;Travailleuse (germanique).;
aubrey;Prénom dérivé d'Albéric. Vient du germain "Al, berth et rik" Signifie : "Tout, illustre et roi (puissance)" Se fête le 15 novembre;
xochipilli;signifie "fleurissent le prince" en Nahuatl.;
ozzie;Diminutif d'OSWALD, OSBORN et d'autres noms commençant par un son semblable.;
andromeda;;
cara;;
aiolos;signifie "déplacement rapide, agile" en grec.;
aya;Oiseau rapace (hébreu).;
gerallt;Forme galloise de Gérald.;
carmina;Chanson, hymne (latin).;
krystle;;
carmine;Chanson, hymne (latin).;
gianni;Dieu fait grâce (hébreu).;
hortensia;Jardin (latin).;
kishan;Forme moderne de KRISHNA.;
ayo;;
carl;Fort et viril (germanique).;
eilidh;;
kajetan;Le tchèque, la forme Slovaque et hongroise de Caietanus (voir GAETANO).;
ayn;;
devdan;signifie "cadeau des dieux" de Sanscrit (deva) "Dieu" et "cadeau" (dana).;
ethalyn;;
marielle;Celle qui élève (hébreu).;
teivel;Signifie "le diable" en Yiddish.;
yejide;;
gianna;Prénom dérivé de Jeanne. Vient de l'hébreu "yo et hânan" Signifie : "Dieu est miséricordieux" Se fête le 8 ou le 30 mai.;
cari;;
mariella;Celle qui élève (hébreu).;
gearalt;Forme irlandaise de GERALD.;
sherisse;Variante du Charisse.;
bennett;Forme médiévale de BENEDICT.;
noora;Forme finlandaise de NORA.;
alistair;Forme Anglicisée d'ALASDAIR.;
lavina;;
hussein;La transcription Variante de Husayn.;
faizel;La transcription Variante du FAYSAL.;
yavuz;signifie "arrière, sinistre" en turc.;
hermenegildo;Forme espagnole et portugaise d'un nom wisigothique qui signifie "sacrifice complet" à partir des éléments germaniques Ermen "ensemble, ensemble» et dorer «sacrifice, la valeur".;
mose;Variante allemande de MOÏSE.;
vili;Diminutif hongrois et slovène de WILLIAM.;
krystof;Forme tchèque de CHRISTOPHER.;
mosi;signifie "premier (enfant)" en swahili.;
daren;Variante de Darren.;
yasu;De japonais "paisible", "paix" ou "niveau".;
annalisa;;
jovana;Variante de Jeanne. Vient de l'hébreu "yo et hânan" Signifie : "Dieu est miséricordieux" Se fête le 8 ou le 30 mai.;
gaylord;Gaillard (vieux français).;
mort;Forme abrégée de Morton ou MORTIMER.;
astrid;Force divine (scandinave).;
demon;Nom de grec ancien tiré (de démonstrations) "les gens(le peuple)".;
brock;D'un nom de famille qui a été tiré du Vieil anglais brocc la signification "du blaireau".;
lyydia;;
cate;;
mora;;
darcy;;
hajar;Variante arabe de Hagar.;
neasa;Signification d'incertain.;
alon;Signifie "le chêne" en l'Hébreu.;
aingeal;;
freeman;D'un nom de famille anglais signifiant "homme libre(gratuit)".;
laryn;;
brody;D'un nom de famille irlandais qui a été à l'origine tiré d'un nom d'endroit(de place) signifiant "le fossé" en gaélique.;
janie;Dieu fait grâce (hébreu).;
beylke;;
chander;Variante du CHANDRA.;
monique;Solitaire (grec).;
forbes;D'un nom de famille qui a été à l'origine pris d'un nom d'endroit(de place) écossais signifiant "le champ"(domaine") en gaélique.;
cruz;;
kiku;;
bidelia;;
janis;Dieu fait grâce (hébreu).;
sumiko;Du japonais (sumi) "dégagent" et "l'enfant" (ko).;
ermanno;Soldat (germanique).;
eutropio;Forme espagnole d'Eutrope.;
avedis;signifie "bonnes nouvelles" en arménien.;
bassam;signifie "souriant" en arabe.;
veasna;signifie "occasion, chance" en Khmer.;
leilah;;
thyrza;Variante du Thirza.;
vina;signifie "lutent" en Sanscrit.;
cosima;Ordre, harmonie, univers (grec).;
vinh;Signifie "la gloire" du Vietnamien sino.;
eutropia;;
hoshi;Japon : étoile.;
jaroslawa;;
cosimo;Variante italienne de COSMAS.;
king;D'un surnom qui provient du roi de mot anglais, en fin de compte du Vieil anglais cyning.;
tracee;Variante féminine de TRACY.;
maksim;Forme russe et macédonienne de MAXIMUS.;
tristin;Variante de Tristan.;
wibeke;;
keisha;;
chiela;;
vjekoslava;Forme féminine de VJEKOSLAV.;
nava;signifie "beaux" en Hébreu.;
aksinya;;
irvin;D'un nom de famille qui était une variante d'IRVING ou d'IRWIN.;
siobhan;Forme irlandaise de Jehanne, une variante d'anglo-normand de JEANNE.;
arden;;
estela;Étoile (latin).;
moss;Forme médiévale de MOÏSE.;
kimo;Forme hawaïenne de JAMES.;
tracey;Variante du TRACY.;
rodica;Tiré de la tige d'élément Slave signifiant "fertile".;
sorin;Peut-être dérivé de la Roumanie Soare qui signifie «soleil».;
pranay;;
gottlieb;Forme allemande de GOTELEIB.;
evalyn;;
maleko;Forme hawaïenne de MARQUE.;
naum;Forme russe et bulgare de Nahum.;
michi;;
modya;Diminutif de MODESTES.;
sylvaine;Forêt (latin).;
vesta;Probablement un apparenté romaine de HESTIA.;
heliodoro;Don du soleil (grec).;
ashoka;signifie "sans peine" en Sanscrit.;
biddy;;
gianmaria;Combinaison de GIANNI et MARIA.;
ninel;Reprise de l'Lénine nom.;
eusebio;Pieux (grec).;
guillermo;Protecteur résolu (germanique).;
nerys;Peut-être une élaboration du gallois partenaire «seigneur», avec le sens voulu de la «dame».;
amandine;Qui est aimée (latin).;
marieke;Forme flamande de Marie. Vient de l'hébreu "mar'yäm" Signifie : "princesse de la mer" Se fête le 15 août.;
prudencio;;
panagiotis;Du titre grec de la Vierge Marie (Panagia) signification "tout saint", tiré (de casserole) "tout" combiné avec ' (hagios) "saint".;
shiphrah;signifie "beaux" en Hébreu.;
catharine;;
sam;Son nom est Dieu (hébreu).;
sal;Forme abrégée de Sally, SALVADOR, et les autres noms commençant par Sal.;
san;Chine : Trois.;
odila;Variante du Odilia.;
saibh;Variante du SADB.;
odile;Richesse (germanique).;
alte;;
reuven;Forme hébraïque de REUBEN.;
alta;;
mariele;;
liisa;;
varlam;Variante de Varlaam.;
ophelia;Qui aide (grec).;
luminita;;
philomel;;
afolabi;signifie "né en richesse(fortune)" en Yoruba.;
gracilia;;
svanhild;Apparenté scandinave de Swanhild.;
christen;Variante de Kristen.;
ebrahim;Forme iranienne d'ABRAHAM.;
christer;Suédois et danois diminutif de CHRISTIAN.;
silvester;D'un nom romain signifiant "de la forêt" de forêt latine "bois, forêt".;
meinhard;Forme allemande de MEGINHARD.;
narciso;Italien, forme espagnole et portugaise de NARCISSE.;
leofwine;signifie "cher ami", tiré des Vieux éléments anglais leof "cher, agréable(d'accord), chéri" et "ami" de vin.;
bai;Chine : Blanc.;
aarne;Forme finlandaise d'ARNE.;
pontus;;
chandrakanta;;
vinko;Forme croate et slovène de VINCENT.;
bao;Chine : Trésor, précieux; respectable.;
aileas;;
megan;Perle (grec).;
augustus;Signifie "grand"("super") ou "vénérable", tiré du latin augere "augmenter".;
bas;Version courte de Sebastiaan.;
amando;Portugais, espagnol et italien sous forme de AMANDUS.;
ludoviko;Forme d'espéranto de LUDWIG.;
makayla;;
siegmund;Variante allemande de SIGMUND.;
freyr;Signifie "le lord"(seigneur") en Vieux norrois.;
niklas;Forme suédois et finlandais de Nicolas.;
edurne;;
isaura;Habitante d'Isaurie (grec).;
semyon;Forme russe de SIMON.;
amanda;Qui est aimée (latin).;
kirk;Celui qui passe du temps à l'église (norvégien).;
fadil;signifie "vertueux, généreux" en arabe.;
kiri;;
alun;Forme galloise de ALAN.;
federigo;Forme italienne archaïque de FREDERICK.;
fadia;qui sacrifie sa vie pour sauver quelqu'un.;
hedda;Richesse, combat (germanique).;
chanah;;
posie;;
riikka;Forme courte finlandaise de FREDRIKA, HENRIIKKA et d'autres noms aboutissant rika.;
eirik;La forme norvégienne d'Eir í Kr (voir ERIC).;
adelina;Noble (germanique).;
filat;Version courte de FEOFILAKT.;
rodion;Forme russe du HERODION.;
freya;;
aaron;Esprit (hébreu).;
adeline;Noble (germanique).;
boyd;D'un nom de famille écossais qui a été probablement tiré du nom de l'île de Bute.;
ceallagh;Variante du CEALLACH.;
calypso;Qui dissimule (grec).;
vivyan;Variante du VIVIAN.;
alva;;
narcisa;;
lluc;Forme catalane de LUKE.;
tabby;Diminutif de TABITHA.;
kira;Soleil (perse).;
alana;Belle, calme (celte).;
alyssia;De noble lignée (germanique).;
dean;D'un nom de famille, voir le DOYEN et le DOYEN.;
patrycja;Polonaise forme féminine de Patricius (voir PATRICK).;
athenias;;
zlota;signifie "d'or" en Yiddish.;
svarog;Tiré de svar Slave "brillant, clair".;
iulian;Forme roumaine de Iulianus (voir JULIAN).;
henrike;;
krisztina;;
lizette;;
abigayle;;
peterkin;;
emmett;D'un nom de famille anglais qui a été tiré d'un diminutif du nom donné féminin EMMA.;
vita;Forme féminine de VITUS.;
lakshman;Transcription moderne de LAKSHMANA.;
montana;;
vito;Victorieux (latin).;
alya;Sublime (arabe).;
danuta;;
hendel;;
tabea;Forme courte allemande de TABITHA.;
set;Variante du SETH.;
feodor;Don des Dieux (grec).;
rodina;Écossaise forme féminine de Roderick.;
barney;Diminutif de BARNABAS, BERNARD ou BARNABY.;
midori;Japon : vert.;
haylee;;
xavior;Variante du XAVIER.;
beniamino;Forme italienne de BENJAMIN.;
byrne;D'un nom de famille irlandais qui a été tiré de Ó Broin la signification "descendent de SON".;
kristeen;;
parris;D'un nom de famille anglais qui a à l'origine dénoté une personne qui est venue de la ville française de Paris (voir PARIS).;
dionysios;Nom personnel grec tiré du nom de Dieu grec DIONYSOS.;
angus;Celui qui est choisit (celte).;
earnest;;
river;Du mot anglais qui dénote un plan d'eau gracieux.;
abd-al-malik;;
evaline;;
bea;Diminutif de Béatrice. ient du latin "béatus", signifie : "heureux" Se fête le 13 février.;
christin;;
bodil;;
perseus;Peut-être dérivé du grec (Pertho) qui signifie «à détruire».;
bee;;
cynthia;Divine (latin).;
anatolius;Du grec (Anatolios), tiré (d'Anatole) signifiant "lever du soleil".;
hayley;Héros (scandinave).;
piaras;;
derick;Variante du DEREK.;
draco;Du nom grec (Drakon) qui a signifié "le dragon, le serpent".;
pharamond;;
ben;Diminutif des prénoms assemblés avec Ben.;
gwenevere;;
ber;Variante du BAER.;
ramesh;Transcription moderne de RAMESHA.;
iason;Forme de grec ancien de JASON.;
romilda;;
tallulah;Populairement affirmé signifie "eaux bondissantes» en la langue Choctaw, il peut signifier «ville» en la langue Creek.;
federico;Pouvoir de la paix (germanique).;
franca;Libre (latin).;
eliyahu;Variante du transcription ELIYYAHU.;
jenelle;;
france;Libre (latin).;
franci;;
giovannetta;;
myghal;Forme de Cornouailles de MICHAEL.;
federica;Pouvoir de la paix (germanique).;
franck;Libre (latin).;
rabindra;Forme bengali de RAVINDRA.;
alyx;;
franco;Libre (latin).;
alys;;
iokua;Forme hawaïenne de JOSHUA.;
llyr;signifie "la mer" en gallois.;
yonca;Signifie "le trèfle" en turc.;
eldred;D'un nom de famille anglais qui a été tiré d'EALDR Æ D.;
husni;Tiré d'arabe (husn) signification "beauté, excellence".;
alain;Beau, calme (celte).;
diarmad;Forme écossaise de Diarmaid.;
ceallach;Le nom irlandais d'origine incertaine, a traditionnellement dit pour signifier "à la tête brillant".;
orrell;D'un nom de famille qui a été tiré d'un nom d'endroit(de place) signifiant "la colline de minerai" en Vieil anglais.;
ransu;La forme finlandaise de Franciscus (voir FRANCIS).;
susan;Lys (hébreu).;
dionysius;Forme latine de DIONYSIOS.;
gereon;Peut-être dérivé du grec (Geron) qui signifie «vieil homme».;
christie;Prénom dérivé de Christine. Vient du latin "christianus" Signifie : "disciple du christ" Se fête le 24 juillet.;
sho;La transcription Variante du SHOU.;
concetta;Prénom dérivé de Conception. Vient du latin "concipere", signifie: "concevoir" Se fête le 8 septembre.;
leonzio;Forme italienne de LEONTIOS.;
rivka;Forme hébraïque de REBECCA.;
kathie;;
baldo;Version courte de Baldovino, Teobaldo et les autres noms contenant l'élément germanique bald "audacieux, courageux».;
gioconda;;
caesar;D'un nom de famille romain qui a probablement signifié "velu", du latin caesaries "des cheveux".;
raguel;signifie "ami de Dieu" en Hébreu.;
bogdana;;
eduard;Gardien sacré (anglais). Prénom basque.;
sib;Forme indienne du nord de SHIVA.;
dinesh;signifie "lord(seigneur) de jour" de Sanscrit (Dina) "jour" et "lord"("seigneur") (isha).;
sid;Forme abrégée de Sidney.;
sif;Variante du SIV.;
jasmin;Fleur de jasmin (perse).;
gervasio;Italien, forme espagnole et portugaise de GERVASIUS.;
estachio;;
aeronwy;;
isador;Variante du ISIDORE.;
valeria;Courageuse (latin).;
lemmy;Peut-être un diminutif de LEMUEL.;
siv;Signifie "la jeune mariée" en Vieux norrois.;
yonah;Forme hébraïque de JONAH.;
antono;Forme d'espéranto d'ANTHONY.;
sissie;Variante de Sissy.;
antoni;Forme polonais et catalan de Antonius (voir ANTHONY).;
espiridion;Forme espagnole de SPYRIDON.;
rachyl;Variante de Rachel.;
sergei;Servir (latin).;
valerie;Courageuse (latin).;
haylie;;
kiarra;;
olympe;Qui vient de l'Olympe (grec).;
oved;Forme hébraïque d'OBED.;
valerio;Courageux (latin).;
olufunmilola;signifie "Dieu me donnent la richesse(fortune)" en Yoruba.;
triston;Variante de Tristan.;
antony;Inestimable (latin). Fleur (grec).;
valeriu;Forme roumaine de Valerius.;
gretta;;
gwenyth;;
heinrich;Forme allemande d'HENRY.;
kiyoshi;Japon : brillant (fille); tranquillité (garçon).;
jacoba;;
leopold;Peuple courageux (germanique).;
peers;Variante du PIERS.;
ranya;La transcription Variante du Raniya.;
ludovica;Illustre au combat (germanique).;
jacobo;Supplanter, protéger (hébreu).;
raffaele;Dieu a guéri (hébreu).;
latifah;;
sulaiman;La transcription Variante du SULAYMAN.;
camellia;;
sky;;
venyamin;Variante du transcription Veniamin.;
sweeney;Forme Anglicisée de SUIBHNE.;
zeev;signifie "engloutissent" en l'Hébreu.;
ambroise;Immortel (grec).;
lempi;;
meliora;;
misty;;
sharona;Forme Élaborée de SHARON.;
nergis;;
phil;Diminutif des prénoms assemblés avec Phil.;
cleto;Version courte de Anacleto.;
zander;Variante du ALEX.;
farrell;D'un nom de famille irlandais, une forme Anglicisée de Ó Fearghail signification "descendent de FEARGHAL".;
khorshed;;
santiago;Forme de Jacques ou de Diego.;
giachetta;;
eiran;Forme hébraïque d'ERAN.;
adjoa;;
chania;;
misti;;
gintare;;
eugene;Bien né (grec).;
fulbert;Peuple brillant (germanique).;
sly;Forme abrégée de Sylvester.;
christos;signifie "oints", provenus de grec (chrio) "pour oindre".;
hiltrud;;
crystal;Crystal est un prénom d’origine grecque.;
agnieszka;;
gerhard;Lance puissante (germanique).;
deja;;
ceren;;
ceres;;
dixie;;
rafael;Dieu a guéri (hébreu).;
emmie;Travailleuse (germanique).;
anjali;;
monserrat;;
osanne;Qui sauve (hébreu).;
chryseis;;
didier;Désiré, attendu (latin).;
jagjit;signifie "conquérant du monde", composé des éléments (jagat) "monde" et (jit) "conquérant".;
sergio;Servir (latin).;
cleve;Forme abrégée de Cleveland.;
anantha;;
wilbur;D'un nom de famille anglais qui a été à l'origine tiré du surnom Wildbor la signification "du sanglier" en Moyen anglais.;
amar;Bâtisseur (arabe).;
cirino;Diminutif de CIRO.;
hengist;Signifie "l'étalon" en Germanique.;
poncio;;
jowan;Forme de Cornouailles de JOHN.;
ovid;Du nom de famille romain Ovidius, qui a été probablement tiré du latin ovis "un mouton".;
shantae;Variante de Chante.;
amal;Espoir (arabe).;
salman;Signifie "le coffre-fort", tiré de l'arabe (salima) "être sûr".;
aulay;Forme Anglicisée d'AMHLAIDH.;
maleah;;
waldemar;Illustre commandeur (scandinave).;
gundula;;
silvestre;Habitant de la forêt (latin).;
constant;Constant (latin).;
sefton;D'un nom de famille qui a été tiré d'un nom d'endroit(de place) signifiant "la ville ens ruées(joncs)" en Vieil anglais.;
onisim;Forme russe d'Onésime.;
ranjeet;La transcription Variante du RANJIT.;
lakshmi;;
pythagoras;;
angel;Messager (latin).;
ghassan;Signifie "la jeunesse"("le jeune") en l'arabe.;
roger;Lance glorieuse (germanique).;
silvestra;Forme féminine de SILVESTER.;
tasha;Forme abrégée de Natasha.;
theirn;Peut-être une forme de français cadien THEODORE.;
sol;Soleil (latin).;
elisavet;;
engelbert;Nom germanique composé des éléments Angil, le nom d'une tribu Germanique connue en anglais comme les Angles et beraht "brillant".;
chanda;;
ibrahim;Père des nations (hébreu).;
arundhati;;
augustin;Consacré par les augures (latin).;
jehoshaphat;signifie "YAHWEH ont jugé" en l'Hébreu.;
rosario;Rose (latin).;
susie;Diminutif de SUSAN.;
guglielmo;Forme italienne de WILLIAM.;
beckah;;
liliana;Lys (latin).;
elfriede;;
chanel;Se rapporte au parfum du même nom et à Gabrielle "Coco" Chanell, célèbre fondatrice de la maison de couture.;
nsia;signifie "sixième enfant né" en Akan.;
malak;Malak est un prénom d’origine arabe. ;
zohar;signifie "lumière, brillance(grande intelligence)" en Hébreu.;
abd-al-qadir;;
bob;Brillant, gloire (germanique).;
marcela;;
silvestro;Forme italienne de SILVESTER.;
muhsin;signifie "bienfaisants" en arabe.;
fiachna;Tiré de Gaélique fiach signification "de corbeau".;
trafford;D'un nom de famille qui a été tiré d'un nom d'endroit(de place) signifiant "fishtrap le gué" en Vieil anglais.;
